USER_ID,AGE,GENDER,NAME,PERSONA,DISCOUNT_PERSONA,BEHAVIOUR_CATEGORY,USED
5194,55,M,Tyler Davis,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5195,25,F,Laura Farmer,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5196,46,M,Andrew Sutton,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5197,43,F,Robyn Chen,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5198,20,F,Leslie Lee,apparel_footwear_accessories,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5199,31,M,James Lewis,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5200,28,M,Mark Bowman,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5201,29,M,Alexander Walters,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5202,64,F,Regina Johnson,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
5203,40,F,Lori Palmer,apparel_footwear_accessories,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5204,42,F,Pamela Tanner,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5205,63,F,Catherine Simpson,housewares_floral_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5206,31,F,Caitlin Waters,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5207,46,M,Steven Buck,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5208,33,F,Rhonda Anderson,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5209,50,M,Michael Murphy,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5210,25,F,Lisa Watts,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5211,57,M,Steven Gutierrez,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5212,26,M,Steven Hayes,groceries_beauty_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5213,29,M,Glenn Black,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5214,44,M,Danny Phillips,apparel_footwear_accessories,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5215,32,F,Michele Mendoza,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5216,38,M,Joshua Lewis,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5217,33,F,Patricia Morales,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5218,43,M,Benjamin Edwards,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5219,26,M,Daniel Jarvis,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5220,20,F,Molly Duke,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5221,29,F,Kimberly Torres,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5222,34,F,Maria Harris,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5223,24,M,Craig Jones,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5224,30,M,Andrew Gamble,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5225,32,F,Deborah Gould,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5226,20,F,Patricia Lopez,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5227,38,F,Danielle Sandoval,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5228,51,F,Tracy Velasquez,books_apparel_homedecor,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5229,24,F,Veronica Cole,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5230,38,M,Jon Gomez,electronics_outdoors_footwear,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5231,40,F,Joanna Sanchez,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5232,32,M,Gabriel Malone,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5233,42,M,William Grant,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5234,32,M,Jay Luna,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5235,35,F,Mary King,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5236,18,F,Angela Oneal,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5237,41,M,Roger Davidson,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5238,40,M,Randy Hughes,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5239,19,M,Charles Roberts,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5240,31,F,Lisa Holmes,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5241,63,M,Nicholas White,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5242,32,M,Thomas Barker,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5243,35,F,Tammy Shaw,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5244,53,F,Gabrielle Wong,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5245,42,M,Jerry Miller,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5246,37,M,Michael Estes,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5247,46,F,Jennifer Salazar,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5248,50,M,James Davis,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5249,33,M,Danny Peters,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5250,34,M,Aaron Figueroa,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5251,31,M,Robert Hood,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5252,60,M,Shawn Osborne,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5253,42,F,Karen Price,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5254,21,F,Nicole White,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5255,50,F,Tammy Robles,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5256,34,F,Megan Simpson,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5257,21,F,Linda Underwood,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5258,36,M,Brandon Young,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5259,32,F,Jasmine Schmidt,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5260,51,F,Mary Salas,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5261,25,F,Brittany Hart,furniture_homedecor_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5262,47,M,Richard Cook,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5263,37,M,Matthew Buchanan,apparel_footwear_accessories,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5264,20,F,Sarah Harris,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5265,61,F,Melissa Smith,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
5266,35,F,Amber Wood,groceries_furniture_floral,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5267,28,F,Evelyn Brown,footwear_jewelry_furniture,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5268,34,M,Steve Williams,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5269,49,M,Antonio Jenkins,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5270,29,M,Jared Hodge,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
5271,25,F,Margaret Jennings,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
5272,23,M,Joseph Moreno,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
5273,29,M,Tracy Bowen,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5274,45,F,Meredith Medina,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5275,34,F,Jessica Phillips,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5276,26,F,Karen Gill,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5277,24,M,Colton Shelton,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5278,30,F,Kathryn Greene,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5279,56,F,Debbie Page,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5280,30,M,Danny Greer,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5281,67,F,Molly Morgan,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5282,34,F,Donna Brewer,outdoors_instruments_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5283,25,F,Michelle Scott,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5284,52,F,Judy Compton,housewares_tools_beauty,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5285,34,F,Maria Patterson,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5286,42,F,Melissa Sellers,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5287,65,M,Mark Garcia,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5288,20,F,Susan White,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5289,22,M,Donald Bush,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5290,43,F,Summer Perez,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5291,28,F,Victoria Gonzalez,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5292,25,F,Brenda Franklin,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5293,19,M,Nathan Williams,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5294,19,F,Allison Eaton,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
5295,45,F,Tiffany Davies,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5296,23,M,Caleb Vasquez,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5297,34,M,Daniel Williams,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5298,38,M,Trevor Fry,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
5299,33,M,Taylor Harris,beauty_electronics_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5300,19,F,Kayla Baker,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5301,45,F,Olivia Weaver,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5302,18,M,John Brennan,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5303,44,F,Katherine Donaldson,electronics_outdoors_footwear,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5304,52,F,Karen Dennis,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5305,33,M,Michael Rogers,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5306,36,F,Angela Schwartz,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5307,34,M,Leslie Thompson,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5308,31,F,Sarah Johnston,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5309,51,F,Deanna Mcbride,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5310,52,M,Juan Johnson,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5311,30,F,Kari Powers,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5312,39,M,Richard Hester,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
5313,55,M,Shane Dunn,tools_housewares_apparel,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5314,59,M,Robert Donaldson,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5315,35,F,Lacey Bradford,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5316,33,M,Danny Barker,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
5317,28,F,Tina Donovan,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5318,59,M,Aaron Johnson,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5319,23,F,Tracy Pope,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5320,37,M,Mike Flynn,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5321,28,F,Emily Nelson,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5322,28,F,Patricia Brooks,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5323,32,F,Linda Brady,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5324,78,F,Darlene Stephens,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5325,20,F,Dawn Walker,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5326,37,F,Tina Paul,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5327,21,M,Brandon Moore,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5328,24,M,Troy Mckee,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5329,33,F,Tina Kelley,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5330,35,F,Connie Wu,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
5331,27,F,Hannah Drake,tools_housewares_apparel,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5332,29,F,Lori Wright,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
5333,21,F,Tamara Kramer,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5334,29,M,Steven Miller,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5335,60,M,David Hess,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5336,57,F,Ana Craig,accessories_groceries_books,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5337,30,M,Jeff Fisher,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5338,37,F,Cynthia White,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5339,53,F,Janice Flores,electronics_outdoors_footwear,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5340,18,M,Frederick Lopez,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5341,47,F,Phyllis Banks,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5342,57,M,Chad Hanson,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
5343,21,M,William Mills,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
5344,24,F,Melissa Brown,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5345,59,M,Joel Lamb,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5346,36,M,Mark Myers,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5347,18,F,Erin Phillips,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5348,27,F,Brittany Keller,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5349,33,F,Kimberly Knox,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5350,41,F,Kimberly Lewis,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5351,43,M,Timothy Baldwin,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5352,72,M,Steve Johnson,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5353,28,F,Cynthia Roberson,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5354,36,M,Jordan Phelps,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5355,36,M,Ernest Booth,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5356,32,F,Amy Murphy,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5357,24,M,Robert Salinas,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5358,63,F,Karen Krueger,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5359,49,M,Dennis Cook,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5360,35,F,Kiara Becker,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5361,38,M,Randall Miller,groceries_beauty_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5362,26,M,Colin Anderson,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5363,36,M,Calvin Benson,apparel_footwear_accessories,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5364,42,M,Alexander Tanner,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5365,35,F,Stephanie Young,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
5366,68,M,Gregory Scott,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5367,38,M,Michael Roberts,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5368,31,M,Colin Sandoval,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
5369,45,M,Steven Tucker,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5370,24,F,Theresa Haynes,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5371,31,F,Kari Miles,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5372,30,F,Pam Hart,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5373,33,F,Laura Mccarty,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
5374,45,F,Connie Carter,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5375,34,F,Sabrina Holland,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5376,46,M,Gregory Abbott,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5377,37,F,Kaitlyn Lewis,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5378,30,F,Maria Miller,footwear_jewelry_furniture,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5379,47,F,Elaine Lara,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5380,27,F,Jessica Silva,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5381,26,M,Michael Randolph,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5382,35,M,Thomas Cruz,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5383,27,M,Michael Mayer,groceries_furniture_floral,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5384,18,M,Michael Baker,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5385,40,M,Scott Jones,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5386,35,F,Vanessa Smith,footwear_jewelry_furniture,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5387,33,F,Andrea Tran,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5388,60,F,Lori Burch,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5389,37,M,Joseph Grimes,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5390,50,M,Peter Harris,groceries_furniture_floral,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5391,23,M,Paul Brown,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
5392,37,F,Jillian Summers,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5393,50,F,Karen Boyle,accessories_groceries_books,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5394,38,F,Jackie Dillon,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
5395,42,M,Melvin Lambert,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
5396,31,M,Scott Acevedo,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5397,21,M,Nathan Williams,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5398,33,M,Jeremy Fisher,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
5399,32,M,Michael Yu,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5400,50,M,Daniel Jackson,groceries_beauty_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5401,27,M,Michael Cox,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
5402,60,F,Kelly Rivera,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5403,59,F,Nicole Allen,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
5404,27,M,David Jones,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5405,30,M,Timothy Petersen,beauty_accessories_instruments,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5406,52,F,Tonya White,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5407,60,M,Jason Anderson,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5408,33,F,Barbara Davis,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5409,29,F,Sherry Martinez,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5410,36,M,Daniel Frederick,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5411,41,F,Haley Campbell,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5412,28,M,Charles Oneal,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5413,43,F,Jessica West,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5414,20,M,Christopher Scott,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5415,20,M,John Robinson,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5416,31,F,Victoria Simmons,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5417,30,F,Lorraine Collins,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5418,29,M,Jason Lee,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5419,35,F,Gina Woodward,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5420,29,M,Barry Hall,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5421,25,F,Kathleen Harding,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5422,29,F,Tammy Fuller,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
5423,62,F,Sarah Bradley,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
5424,32,F,Erin Reese,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
5425,33,M,Keith Taylor,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
5426,37,F,Suzanne Kelley,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5427,65,M,Keith Anderson,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
5428,27,F,Kristi Webster,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
5429,41,F,Brenda Burnett,housewares_tools_beauty,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5430,42,F,Paige Hancock,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5431,38,F,Kathleen Shaw,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5432,21,M,Charles Horne,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
5433,41,M,William Castro,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
5434,20,M,Michael Duffy,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
5435,38,F,Marissa Collins,books_apparel_homedecor,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
5436,43,F,Rachael Cunningham,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
5437,26,F,Kristen Arnold,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
5438,48,M,Michael Pruitt,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
5439,19,F,Joy Saunders,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
5440,48,M,Caleb Sanders,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
5441,34,F,Laura Carpenter,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
5442,26,F,Michelle Murray,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
5443,23,F,Christine Bryant,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
5444,58,M,John Jensen,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
